actual,predicted,predict_proba
Q,Q,0.8708282
Q,Q,0.9998951
Q,Q,0.99786925
Q,Q,0.9998072
Q,Q,0.95532864
Q,Q,0.99918216
Q,Q,0.9921725
Q,Y,0.52524984
Q,Q,0.9932769
Q,Q,0.99985385
Q,Q,0.99900013
Q,Q,0.99577373
Q,Q,0.8019632
Q,I,0.64071333
Q,I,0.6380709
Q,Q,0.97141457
Q,Q,0.999233
Q,Q,0.97456586
Q,Q,0.4259723
Q,Q,0.9966882
Q,Q,0.9921869
Q,Q,0.9997008
Q,Q,0.99988294
Q,Q,0.50505656
Q,Q,0.99643517
Q,Q,0.99910516
Q,Q,0.99988174
Q,Y,0.5947458
Q,Q,0.9820722
Q,Q,0.9985555
Q,Q,0.9565697
Q,Y,0.65779305
Q,Q,0.9887944
Q,Q,0.91458035
Q,Y,0.8197911
Q,Y,0.6023146
Q,Q,0.99056584
Q,Q,0.84125704
Q,Y,0.535868
Q,Q,0.99988115
Q,Q,0.43338808
Q,Q,0.94044733
Q,Q,0.98849654
Q,I,0.48997918
Q,Q,0.9983209
Q,Q,0.99993205
Q,Q,0.96559125
Q,Q,0.99971086
Q,I,0.43917373
Q,Q,0.99800414
Q,Q,0.99998367
Q,Y,0.66924536
Q,Y,0.894228
Q,Y,0.83491385
Q,Q,0.9995467
Q,Q,0.99951196
Q,Q,0.9993793
Q,I,0.55177116
Q,Q,0.999749
Q,Q,0.97756094
Q,Q,0.99989915
Q,I,0.567642
Q,Y,0.5460566
Q,Q,0.9997569
Q,Y,0.5958038
Q,Q,0.9999639
Q,Q,0.81356037
Q,Q,0.9999082
Q,Q,0.99955934
Q,I,0.52822095
Q,Q,0.9997273
Q,Q,0.9503909
Q,Q,0.8820936
Q,Q,0.9991019
Q,Q,0.9991653
Q,Q,0.71243346
Q,Q,0.99729115
Q,I,0.4355531
Q,Q,0.98026294
Q,Q,0.99981445
Q,Y,0.50641507
Q,Q,0.9999238
Q,Y,0.72240263
Q,Q,0.9998122
Q,Q,0.9606084
Q,Q,0.99996495
Q,Y,0.6456722
Q,S,0.71383715
Q,Q,0.99989974
Q,Q,0.93682516
Q,Q,0.91482013
Q,I,0.57655567
Q,Q,0.9998599
Q,Q,0.59102166
Q,Q,0.99462837
Q,Y,0.48748514
Q,Q,0.9907663
Q,Q,0.4123309
Q,Q,0.99989426
Q,Q,0.86720073
Q,Q,0.5625358
Q,Q,0.99722964
Q,Q,0.96685255
Q,Q,0.99732506
Q,Q,0.99985206
Q,Q,0.99805343
Q,Q,0.99818015
Q,Q,0.9994412
Q,Q,0.7044872
Q,Q,0.6247544
Q,Y,0.87769514
Q,Q,0.99908304
Q,Y,0.4737783
Q,Q,0.9999819
Q,I,0.5901897
Q,Q,0.99141073
Q,Q,0.9997397
Q,Q,0.9988115
Q,Q,0.8761856
Q,Q,0.98279727
Q,Q,0.99974185
Q,Q,0.9997224
Q,Q,0.87429476
Q,Y,0.46994844
Q,Y,0.40536755
Q,Q,0.99211544
Q,Q,0.9986285
Q,Q,0.9974673
R,Q,0.9127969
R,Q,0.93608105
R,Q,0.5956475
R,S,0.9138836
R,Y,0.96132
R,Y,0.87346333
R,Y,0.8786946
R,Y,0.664113
R,Q,0.36472532
R,Y,0.7063382
R,Y,0.5371734
R,S,0.68933976
R,Y,0.92877877
R,A,0.39257285
R,Y,0.688707
R,Y,0.48068166
R,Y,0.5842888
R,S,0.60990745
R,Y,0.9317844
R,Q,0.6010348
R,Y,0.5967768
R,Q,0.98650616
R,Q,0.99931014
R,Q,0.9036062
R,Y,0.5647848
R,Y,0.4268327
R,S,0.5901653
R,S,0.679406
R,Q,0.56459385
R,Y,0.49045128
R,S,0.5971693
R,Y,0.5388147
R,Y,0.60637164
R,Y,0.5251239
R,O,0.38729742
R,S,0.918816
R,Q,0.660558
R,Y,0.3760875
R,Q,0.97049856
R,Y,0.41612026
R,S,0.7560962
R,Q,0.9971386
R,Q,0.97577614
R,S,0.78890216
R,Q,0.9679542
R,S,0.9630695
R,S,0.7542341
R,Q,0.5438069
R,Y,0.92569035
R,Q,0.8511014
R,Y,0.9828232
R,Q,0.538834
R,Q,0.4319576
R,S,0.8054835
R,Y,0.8858751
R,Q,0.6370143
R,Q,0.9884671
R,Q,0.9873548
R,Y,0.90428805
R,Y,0.4363209
R,Y,0.7387459
R,S,0.65203637
R,Q,0.8719588
R,Y,0.9462986
R,Q,0.71744436
R,Q,0.7251676
R,Y,0.5664172
R,Y,0.5080624
R,Y,0.59021026
R,S,0.8645688
R,Y,0.37617886
R,Q,0.31486255
R,Y,0.89732504
R,S,0.8135694
R,Y,0.8140679
R,Q,0.552864
R,Y,0.7687835
R,Y,0.68383324
R,S,0.7293517
R,Q,0.59138584
R,Q,0.7374928
R,Y,0.5502362
R,Y,0.5889718
R,Q,0.72413754
R,S,0.7822758
R,Y,0.7445191
R,Q,0.99396306
R,Q,0.59412944
R,Y,0.78790945
R,Y,0.78009486
R,Q,0.691911
R,Q,0.79302406
R,Y,0.5382844
R,Q,0.79809564
R,Y,0.6523861
R,Y,0.75600094
R,Y,0.576915
R,Y,0.8198736
R,Q,0.9744033
R,Q,0.8949758
R,Y,0.8398431
R,S,0.49319848
R,S,0.5143054
R,Y,0.8935115
R,S,0.88437146
R,Y,0.78733486
R,Y,0.9327931
R,Q,0.40597758
R,Y,0.94382745
R,Q,0.50762236
R,S,0.6129665
R,S,0.5793507
R,S,0.5796804
R,Y,0.7156978
R,Y,0.52536225
R,Q,0.91628575
R,Q,0.5765658
R,Y,0.91566694
R,Y,0.70706695
R,I,0.389203
R,Q,0.9737114
R,Y,0.9096857
R,Y,0.8918582
R,S,0.6449754
R,Q,0.50850046
R,Y,0.9633011
R,S,0.7597424
R,Y,0.6664057
R,Y,0.9661347
R,Y,0.6354374
R,Y,0.8991736
R,Y,0.53936374
R,Y,0.5271841
R,Q,0.89534956
R,S,0.87708247
R,Y,0.535865
R,Y,0.8186426
R,Y,0.9146357
R,Y,0.8521757
R,Y,0.7970628
R,Y,0.6994347
R,Q,0.9878258
R,Y,0.8127198
R,Y,0.66770685
R,Q,0.53290224
R,Q,0.9574291
R,Y,0.9398151
R,Y,0.951141
R,S,0.5790167
R,Y,0.47312936
R,Y,0.86987776
R,Y,0.8976463
R,Y,0.88055104
R,Y,0.96708083
R,Q,0.9367809
R,S,0.7696294
R,Q,0.968257
R,Y,0.6923136
R,Q,0.87261075
R,Y,0.87898535
R,Y,0.9152034
R,S,0.71559125
R,Q,0.51940536
R,S,0.9323423
R,Y,0.47421145
R,Q,0.7480538
R,S,0.42372662
R,Y,0.83387077
R,S,0.4496219
R,Y,0.67032033
R,Y,0.86316323
R,Y,0.9159863
R,Y,0.8896522
R,Q,0.6235986
R,Q,0.72932696
R,Y,0.42891905
R,Q,0.9951302
R,Y,0.5447524
R,S,0.6139854
R,Y,0.81940216
R,S,0.6911227
R,Y,0.66129
R,Q,0.5565528
R,Y,0.62957734
R,S,0.98376495
R,S,0.78082436
R,Q,0.85511786
R,Q,0.9519022
R,Y,0.97809905
R,Q,0.8093283
R,S,0.41903013
R,Y,0.59143907
R,Y,0.9355021
R,Q,0.87998027
R,Y,0.83301026
R,S,0.95387375
R,Y,0.89416623
R,Q,0.42179194
R,Y,0.93198025
R,Q,0.75867265
R,Q,0.97536635
R,Y,0.8719043
R,S,0.94830614
R,Y,0.33256537
R,Y,0.6323024
R,S,0.57264596
R,Q,0.9587874
R,Y,0.96437365
R,Y,0.89866614
R,Q,0.61855674
R,Y,0.9318459
R,Y,0.59016085
R,Q,0.3456115
R,Q,0.68108624
R,Y,0.65111476
R,Y,0.8712588
R,S,0.7663223
R,Q,0.68584466
R,Q,0.8187715
R,Y,0.5509065
R,Y,0.9127941
R,Q,0.33939448
R,Y,0.55972594
R,Y,0.44505945
R,Q,0.6635683
R,Q,0.90619695
R,S,0.506271
R,Y,0.7015033
R,Q,0.8771269
R,S,0.42983913
R,Q,0.8953088
R,S,0.6411689
R,Y,0.75145465
R,Y,0.9706755
R,Q,0.96133983
R,S,0.42512327
R,Y,0.48477685
R,Y,0.872633
R,A,0.5741912
R,S,0.6748637
R,Y,0.4151521
R,Y,0.8822061
R,Y,0.9418242
R,S,0.98760486
R,Y,0.57120097
R,Q,0.98350394
R,Y,0.93301713
R,Q,0.9812633
R,S,0.9813281
R,Y,0.64492244
R,Q,0.8984238
R,Q,0.87816894
R,Y,0.8789458
R,S,0.33597973
R,Y,0.72355545
R,Y,0.8841204
R,Y,0.53195775
R,Y,0.95139515
R,Q,0.9469896
R,S,0.6605698
R,Q,0.47539386
R,Y,0.5151497
R,Y,0.49499437
R,Y,0.70124036
R,S,0.8694653
R,Q,0.9424769
R,Q,0.8007029
R,Q,0.7104509
R,S,0.93635803
R,S,0.78038174
R,Y,0.9404422
R,Y,0.76475525
R,S,0.7045516
R,Q,0.9922126
R,Y,0.9097775
R,Y,0.57173634
R,Y,0.76726776
R,Y,0.7082271
R,Q,0.9998872
R,S,0.94730186
R,Q,0.983383
R,Y,0.8814212
R,Y,0.51770186
R,S,0.924628
R,Y,0.97038305
R,Y,0.4069626
R,S,0.8614625
R,Y,0.57215005
R,Q,0.942103
R,Q,0.41634127
R,S,0.4036139
R,Q,0.97884595
R,Q,0.49928993
R,Y,0.6790025
R,Y,0.905539
R,Q,0.8446109
R,Y,0.80401975
R,Q,0.8626515
R,Y,0.58290404
R,S,0.56197774
R,Q,0.9888554
R,Y,0.4861991
R,Y,0.9744007
R,Y,0.5681949
R,Y,0.70127624
R,Y,0.9171909
R,Y,0.71941733
R,Y,0.5648419
R,S,0.80168015
R,Q,0.8781038
R,Y,0.83900917
R,Q,0.98246783
R,Y,0.96491987
R,Y,0.9032489
R,Y,0.43854895
R,S,0.50243926
R,Y,0.6087261
R,Q,0.41503587
R,Q,0.97725755
R,Q,0.98959
R,Q,0.51561034
R,Q,0.9998423
R,Q,0.7679257
R,Q,0.46392652
R,Y,0.5612762
R,Q,0.9489717
R,Y,0.56601244
R,S,0.4250471
R,Q,0.86738276
R,S,0.95751345
R,S,0.77650607
R,Y,0.5850577
R,Y,0.76168
R,S,0.74036807
R,S,0.508782
R,Y,0.78827775
R,Q,0.9293862
R,Y,0.904224
R,Y,0.45016766
R,Y,0.457892
R,Y,0.91811377
R,Q,0.87177575
R,Y,0.9152492
R,S,0.9390415
R,Q,0.7089947
R,Y,0.82605755
R,Q,0.60469174
R,Q,0.9096895
R,Y,0.7701101
R,Q,0.49101028
R,S,0.8144764
R,Q,0.87099177
R,S,0.4844228
R,Q,0.9772817
R,S,0.9042979
R,S,0.87155765
R,S,0.45327973
R,Y,0.7960265
R,Y,0.96888965
R,Y,0.6850211
R,Q,0.8272557
R,S,0.8302709
R,S,0.9774294
R,Y,0.87763065
R,Y,0.9859958
R,S,0.6238397
R,Y,0.7884504
R,Q,0.93503493
R,Y,0.94543463
R,Q,0.565094
R,Y,0.83625853
R,Q,0.9933635
R,Y,0.785118
R,Y,0.6999769
R,Y,0.5163035
R,Q,0.90592974
R,Q,0.5276928
R,Q,0.809929
R,Y,0.87662464
R,Q,0.41977835
R,Q,0.98260015
R,Y,0.45594314
R,Q,0.5309347
R,Y,0.55962217
R,Q,0.9238871
R,S,0.48608
R,Y,0.42402232
R,Y,0.9886064
R,Y,0.92615324
R,Y,0.9973552
R,Q,0.89263237
R,Q,0.4878269
R,S,0.9320338
R,Y,0.96727854
R,Y,0.55854434
R,Y,0.9559495
R,Y,0.920407
R,S,0.37540272
R,S,0.80221987
R,S,0.88417923
S,S,0.89730334
S,S,0.8918958
S,S,0.7479954
S,S,0.742531
S,S,0.98747
S,Q,0.6293441
S,S,0.96503496
S,S,0.9605016
S,S,0.87665534
S,S,0.9186073
S,S,0.93088865
S,Y,0.5264134
S,Q,0.38227096
S,S,0.852315
S,S,0.564644
S,S,0.904656
S,S,0.69723547
S,S,0.7765012
S,S,0.9918521
S,S,0.86983657
S,S,0.7582057
S,S,0.93576235
S,S,0.8371427
S,S,0.8195724
S,S,0.8933829
S,S,0.8018743
S,S,0.9652996
S,S,0.94665116
S,S,0.61046064
S,S,0.9388519
S,S,0.9716049
S,S,0.6224295
S,S,0.6894171
S,S,0.933209
S,S,0.9042867
S,S,0.8401548
S,Q,0.6996762
S,Y,0.37386653
S,S,0.65565234
S,Q,0.87979853
S,S,0.52976376
S,S,0.958229
S,S,0.7108291
S,S,0.9211636
S,S,0.8482512
S,Y,0.63871413
S,S,0.7854536
S,S,0.9405871
S,S,0.8867219
S,S,0.63345575
S,S,0.9861033
S,Q,0.5429
S,S,0.93590194
S,Y,0.7247358
S,S,0.9673524
S,S,0.94301796
S,Q,0.73138654
S,S,0.8830715
S,S,0.41236883
S,S,0.97381204
S,S,0.9827184
S,Y,0.6361711
S,Q,0.96686614
S,S,0.9699093
S,S,0.89860386
S,S,0.96013176
S,S,0.9512126
S,S,0.9804437
S,S,0.70779574
S,S,0.97490066
S,S,0.9439142
S,S,0.90555304
S,S,0.95644903
S,S,0.8682273
S,Y,0.5919894
S,S,0.9064462
S,A,0.5500389
S,S,0.6043235
S,S,0.73713076
S,Q,0.7593838
S,S,0.70959055
S,S,0.8729635
S,S,0.9647364
S,S,0.9244734
S,S,0.9195825
S,S,0.8694072
S,Q,0.96684116
S,S,0.8178409
S,Q,0.8582145
S,S,0.8773539
S,Q,0.93037367
S,S,0.83732224
S,S,0.71590537
S,S,0.7947354
S,S,0.95855194
S,Q,0.81314456
S,S,0.8603935
S,Y,0.4841368
S,S,0.9844058
S,S,0.9546085
S,S,0.78204006
S,S,0.93848556
S,S,0.5696029
S,Y,0.46586457
S,S,0.7160104
S,S,0.95392615
S,S,0.90673566
S,S,0.78236943
S,S,0.86273605
S,S,0.6257872
S,S,0.9026539
S,Q,0.7457694
S,S,0.8375753
S,Q,0.9839553
S,S,0.86928904
S,S,0.90851223
S,S,0.65132815
S,S,0.8249384
S,S,0.86405677
S,S,0.86176
S,S,0.58936614
S,S,0.9890683
S,S,0.65081
S,S,0.8903288
S,S,0.84904116
S,S,0.83963764
S,S,0.85546815
S,S,0.74078184
S,S,0.8034412
S,S,0.58903724
S,S,0.9736419
S,Q,0.9958572
S,S,0.6945304
S,S,0.75722
S,S,0.89803654
S,S,0.90109086
S,S,0.89660686
S,S,0.81515265
S,S,0.8791576
S,S,0.8560138
S,S,0.9697232
S,S,0.8956818
S,Y,0.47701737
S,Y,0.49876413
S,S,0.93142456
S,A,0.5316191
S,S,0.9314684
S,S,0.9865672
S,S,0.45448294
S,S,0.5615053
S,S,0.9369682
S,S,0.97883487
S,S,0.7397862
S,S,0.9777714
S,S,0.71998906
S,S,0.8451201
S,S,0.9080881
S,Q,0.42675176
S,Y,0.80416477
S,S,0.87560385
S,S,0.5361446
S,Q,0.7305063
S,S,0.91303134
S,S,0.9791155
S,S,0.9942163
S,S,0.62829536
S,S,0.40125704
S,S,0.9852939
S,S,0.67689764
S,S,0.8590815
S,S,0.77379227
S,S,0.8394854
S,S,0.7198083
S,Q,0.8316206
S,S,0.95004976
S,Q,0.99739707
S,Q,0.9480041
S,Q,0.77784896
S,S,0.8414712
S,S,0.8418245
S,S,0.8499258
S,S,0.7134808
S,S,0.9257942
S,S,0.9588529
S,S,0.9288668
S,S,0.75944257
S,Q,0.5966433
S,Q,0.4718274
S,S,0.49270952
S,S,0.2925346
S,S,0.62876016
S,S,0.6920936
S,S,0.9124352
S,S,0.92770034
S,S,0.88358104
S,S,0.8707297
S,Y,0.51377034
S,S,0.8011205
S,S,0.78600633
S,S,0.8964028
S,Y,0.96904063
S,S,0.71860695
S,S,0.90806466
S,S,0.904112
S,Y,0.42940322
S,S,0.88124144
S,S,0.79655695
S,S,0.901314
S,S,0.8445288
S,S,0.9337693
S,S,0.60689384
S,S,0.7768329
S,S,0.61767113
S,S,0.9319927
S,S,0.76419973
S,S,0.97172314
S,S,0.7693595
S,S,0.9532091
S,S,0.7194723
S,Q,0.9782562
S,S,0.98455393
S,S,0.90272653
S,S,0.64159554
S,S,0.99071586
S,S,0.8651059
S,S,0.9727347
S,S,0.8687866
S,S,0.85298747
S,S,0.46205124
S,S,0.90735114
S,S,0.71881205
S,S,0.8348924
S,S,0.60664076
S,S,0.99228424
S,S,0.9049479
S,S,0.79088867
S,Y,0.8874989
S,S,0.857265
S,S,0.963152
S,A,0.6956916
S,S,0.8883907
S,S,0.9366967
S,S,0.711018
S,S,0.94723487
S,S,0.88634974
S,S,0.96355337
S,S,0.8005443
S,S,0.94192344
S,S,0.92021114
S,S,0.88098574
S,S,0.940556
S,S,0.6954182
S,S,0.59245694
S,S,0.8098371
S,S,0.8637714
S,S,0.77773136
S,S,0.89671564
S,S,0.90480137
S,S,0.91848814
S,S,0.93392867
S,S,0.9241496
S,S,0.9208602
S,S,0.7136571
S,S,0.9272988
S,S,0.99022055
S,S,0.975409
S,S,0.71514946
S,S,0.6721401
S,S,0.8539141
S,Y,0.616356
S,Q,0.96069336
S,S,0.85855895
S,Y,0.66645586
S,S,0.9015545
S,S,0.9093706
S,S,0.90758663
S,Y,0.7581055
S,S,0.79615647
S,Q,0.7449745
S,S,0.87229127
S,S,0.7778328
S,Q,0.98449004
S,S,0.4258114
S,Q,0.42006925
S,S,0.88254035
S,S,0.7581496
S,S,0.75215536
S,S,0.63781685
S,S,0.746592
S,Y,0.41922078
S,S,0.92723227
S,S,0.72127706
S,Q,0.8454232
S,S,0.91307867
S,S,0.93016535
S,S,0.8690837
S,S,0.6634677
S,Y,0.55216914
S,S,0.97051334
S,S,0.8939542
S,S,0.77630985
S,S,0.65831083
S,S,0.9571678
S,S,0.9294106
S,Q,0.6547427
S,S,0.97222567
S,S,0.60542625
S,S,0.91322416
S,S,0.91234154
S,S,0.6348448
S,Q,0.9971167
S,S,0.7660388
S,Y,0.75695634
S,S,0.6536753
S,S,0.94729286
S,S,0.8339365
S,S,0.81309336
S,S,0.29991186
S,S,0.9184727
S,S,0.5498086
S,A,0.5812928
S,S,0.8035469
S,S,0.92224705
S,S,0.80131286
S,S,0.91786903
S,S,0.50804687
S,S,0.91274196
S,Q,0.9583144
S,S,0.8388804
S,S,0.8664506
S,S,0.8491779
S,Q,0.84980536
S,S,0.99170953
S,A,0.6806975
S,A,0.776945
S,S,0.7994924
S,S,0.7977619
S,S,0.8124489
S,S,0.6123056
S,S,0.36327404
S,Q,0.8860198
S,S,0.84491706
S,S,0.9513167
S,S,0.9385647
S,A,0.57798684
S,Q,0.85222566
S,S,0.9507321
S,S,0.825923
S,S,0.9944133
S,S,0.8675236
S,S,0.7124727
S,S,0.8929984
S,S,0.7786708
S,Q,0.9155676
S,S,0.75654197
S,S,0.8915269
S,S,0.8161498
S,Q,0.52470076
S,S,0.9108945
S,S,0.9805698
S,S,0.9465374
S,S,0.86782926
S,Q,0.8254195
S,S,0.8111157
S,S,0.8167186
S,S,0.9449575
S,Y,0.504123
S,Y,0.8503871
S,S,0.38512483
S,Y,0.37840748
S,S,0.9242182
S,Q,0.5598871
S,A,0.6379905
S,S,0.9092482
S,S,0.84660447
S,S,0.9895544
S,S,0.9468131
S,Q,0.9914096
S,Q,0.37893143
S,S,0.8407691
S,Y,0.6275232
S,S,0.9867028
S,S,0.8907127
S,S,0.65197915
S,S,0.90976626
S,S,0.85085464
S,S,0.912528
S,S,0.727794
S,S,0.7551117
S,S,0.6202559
S,Q,0.86858785
S,S,0.9065413
S,S,0.78121835
S,S,0.72264445
S,Q,0.82534397
S,S,0.9160458
S,Q,0.96431434
S,Q,0.9519652
S,S,0.63090664
S,A,0.74782544
T,S,0.9566773
T,S,0.70637155
T,S,0.9889559
T,S,0.9573727
T,S,0.9371599
T,S,0.94310206
T,S,0.94711405
T,S,0.92358494
T,S,0.86378986
T,S,0.9037443
T,S,0.89116544
T,S,0.93250376
T,S,0.94128406
T,Y,0.44802037
T,S,0.9932181
T,S,0.66311103
T,S,0.87130326
T,Y,0.44109204
T,S,0.55387264
T,S,0.8410504
T,S,0.9153258
T,Q,0.9335781
T,S,0.9501971
T,S,0.9406217
T,S,0.92276514
T,Y,0.79212004
T,S,0.859061
T,S,0.92674005
T,S,0.908054
T,S,0.85646355
T,S,0.9027244
T,S,0.96992445
T,S,0.72601724
T,S,0.98109907
T,S,0.90548366
T,S,0.55536085
T,S,0.7527709
T,S,0.8793824
T,S,0.96627355
T,S,0.75587493
T,S,0.91553444
T,S,0.954376
T,S,0.73062855
T,Q,0.7848224
T,S,0.91952574
T,S,0.8216543
T,Q,0.84822124
T,S,0.8544144
T,S,0.60448027
T,Q,0.53638244
T,S,0.68016034
T,Q,0.76668864
T,S,0.91815
T,S,0.7379319
T,S,0.9890415
T,S,0.8842535
T,S,0.8824283
T,S,0.95476246
T,S,0.90668637
T,Y,0.8910156
T,S,0.97169805
T,S,0.5967766
T,S,0.8553589
T,S,0.9185707
T,S,0.94256204
T,S,0.8836505
T,S,0.8631801
T,S,0.79574496
T,S,0.70369804
T,S,0.95542496
T,Q,0.57867026
T,Q,0.9950478
T,S,0.9274325
T,S,0.98260325
T,Y,0.39296845
T,S,0.73347557
T,S,0.8502613
T,S,0.8916484
T,S,0.6529471
T,S,0.80436295
T,Q,0.50806695
T,S,0.727914
T,S,0.9035047
T,S,0.5789398
T,S,0.89581686
T,S,0.87748855
T,S,0.5040697
T,S,0.852867
T,Q,0.9953799
T,S,0.89955646
T,S,0.8269098
T,S,0.82800436
T,S,0.6103707
T,S,0.58268416
T,S,0.9235132
T,S,0.97284544
T,S,0.8274164
T,S,0.8802957
T,S,0.9194082
T,S,0.93097603
T,Q,0.73938143
T,S,0.9662457
T,S,0.8812533
T,S,0.874739
T,S,0.7477728
T,S,0.9453141
T,S,0.9448144
T,S,0.7011582
T,S,0.8923806
T,S,0.63240314
T,S,0.91677064
T,S,0.964716
T,S,0.9889426
T,S,0.7829214
T,S,0.9485782
T,Y,0.4951085
T,S,0.8352833
T,S,0.92962253
T,Y,0.76777995
T,S,0.8537649
T,S,0.96320474
T,S,0.91772294
T,S,0.96123475
T,Y,0.88944465
T,Q,0.9789771
T,S,0.8226104
T,S,0.97847056
T,S,0.93970704
T,S,0.9366309
T,Y,0.6935477
T,S,0.85338575
T,S,0.74416006
T,S,0.9723551
T,Y,0.64014614
T,S,0.7047951
T,S,0.92837644
T,S,0.85146666
T,S,0.6866643
T,S,0.84095764
T,S,0.73348194
T,S,0.901464
T,Y,0.36730736
T,S,0.9599207
T,S,0.8959731
T,Q,0.41726306
T,Y,0.74149233
T,S,0.97241557
T,S,0.9496066
T,Q,0.9959097
T,S,0.92360866
T,S,0.9065185
T,S,0.8737581
T,S,0.84640193
T,S,0.77594185
T,S,0.8024756
T,Q,0.94741315
T,S,0.9368232
T,Q,0.7276645
T,S,0.9362296
T,S,0.8201899
T,S,0.86679816
T,S,0.6484574
T,S,0.76431024
T,S,0.9004926
T,S,0.90693426
T,S,0.97723323
T,S,0.8183028
T,S,0.9092303
T,S,0.6671991
T,S,0.9494691
T,S,0.75366825
T,S,0.87902236
T,Q,0.53246456
T,S,0.88351816
T,S,0.71407545
T,S,0.9260546
T,S,0.43826956
T,S,0.7020962
T,S,0.8583846
T,S,0.88214433
T,S,0.8106185
T,S,0.5682578
T,S,0.9426775
T,S,0.98125756
T,S,0.82826006
T,Y,0.35460085
T,S,0.8799667
T,S,0.56045514
T,S,0.68663937
T,S,0.6552539
T,S,0.8718895
T,S,0.65699816
T,S,0.7534424
T,Q,0.5038263
T,S,0.61854297
T,S,0.8203713
T,S,0.46008468
T,S,0.87075454
T,S,0.8977246
T,S,0.8476123
T,S,0.5999461
T,S,0.7788516
T,S,0.74533933
T,S,0.9537466
T,S,0.93337286
T,S,0.74484897
T,S,0.9648851
T,S,0.9830944
T,Q,0.66319937
T,S,0.89721465
T,S,0.8767099
T,S,0.5762628
T,S,0.89575607
T,S,0.7094045
T,S,0.661008
T,S,0.8554583
T,S,0.9388035
T,Q,0.84492075
T,Y,0.6082675
T,S,0.8725065
T,S,0.89652693
T,S,0.6770457
T,Q,0.5787381
T,S,0.8179188
T,S,0.86812115
T,S,0.9731969
T,S,0.9044114
T,S,0.8777422
T,Q,0.85464865
T,S,0.6267204
T,S,0.93636787
T,S,0.5447803
T,S,0.75067234
T,Q,0.56830853
T,S,0.91529316
T,Q,0.44826978
T,Y,0.41820157
T,S,0.9373352
T,S,0.8122857
T,S,0.58046997
T,S,0.52868336
T,S,0.9750812
T,Y,0.36358145
T,S,0.9345618
T,S,0.69916373
T,S,0.7913522
T,S,0.8777335
T,S,0.84843385
T,S,0.9299772
T,S,0.8206504
T,S,0.96522695
T,S,0.742827
T,S,0.7099379
T,S,0.7467595
T,S,0.9459961
T,S,0.99038905
T,S,0.7778468
T,S,0.832099
T,S,0.91692394
T,S,0.94099563
T,Y,0.51001483
T,S,0.71947885
T,S,0.7453321
T,S,0.64007646
T,S,0.9397875
T,S,0.95772225
T,Y,0.912546
T,S,0.7370059
T,S,0.762597
T,S,0.97804534
T,S,0.5265727
T,S,0.5648837
T,Y,0.7843761
T,S,0.91832644
T,S,0.39928952
T,S,0.5903691
T,S,0.96727127
T,S,0.93587613
T,S,0.94101745
T,Y,0.7356229
T,S,0.9905439
T,S,0.98383754
T,S,0.8953317
T,S,0.9629752
T,S,0.9016412
T,Y,0.9679152
T,S,0.79830813
T,Y,0.4016396
T,S,0.95943195
T,Y,0.4632383
T,S,0.9256428
T,S,0.9132381
T,S,0.8825425
T,Q,0.5671337
T,S,0.8509106
T,Y,0.8329032
T,S,0.7233036
T,S,0.9282623
T,S,0.92534393
T,Y,0.500305
T,S,0.76356703
T,S,0.6297311
T,Q,0.99260604
T,S,0.97166103
T,S,0.91010636
T,S,0.9272334
T,S,0.8516898
T,S,0.9583802
T,S,0.969633
T,Q,0.9906775
T,S,0.9658432
T,S,0.6749933
T,S,0.5460357
T,S,0.981461
T,S,0.9867747
T,Q,0.8638184
T,S,0.91498876
T,Q,0.9374549
T,S,0.64035594
T,S,0.9817837
T,S,0.8104503
T,S,0.6916876
T,Y,0.84198743
T,S,0.7373492
T,S,0.89646804
T,Y,0.48376986
T,S,0.9170946
T,S,0.8802668
T,Q,0.54570735
T,S,0.9261694
T,S,0.8812549
T,Q,0.4993295
T,S,0.9456672
T,S,0.75006646
T,S,0.65877795
T,S,0.9390888
T,Y,0.84936
T,S,0.41742945
T,S,0.97701937
T,Q,0.71671903
T,S,0.81947035
T,S,0.99406284
T,S,0.54168284
T,Q,0.82281226
T,S,0.82241166
T,S,0.84956294
T,S,0.8128465
T,S,0.9030416
T,S,0.78688264
T,S,0.47661284
T,S,0.7691071
T,Y,0.8215824
T,S,0.8546851
T,S,0.9045839
T,Y,0.54215854
T,Y,0.59399337
T,S,0.83204067
T,S,0.98707724
T,S,0.731683
T,S,0.7872711
T,S,0.9331753
T,S,0.887309
T,S,0.8703401
T,S,0.63056284
T,S,0.8788824
T,S,0.85958874
T,S,0.9762182
T,S,0.940244
T,S,0.8368124
T,Y,0.4773269
T,S,0.7993017
T,S,0.89949685
T,Y,0.9396103
T,Q,0.68945605
T,S,0.8364073
T,S,0.89742917
T,Y,0.9268922
T,S,0.88521856
T,S,0.8988097
T,Q,0.30127382
T,S,0.94838333
T,Q,0.40107712
T,S,0.81065065
T,S,0.8781711
T,S,0.780474
T,S,0.9055449
T,S,0.8424234
T,S,0.9138571
T,S,0.92473066
T,S,0.85730714
T,S,0.87845516
T,S,0.911305
T,S,0.9021239
T,S,0.87413555
T,S,0.63989025
T,S,0.82140964
T,S,0.88647133
T,S,0.9394652
T,A,0.5666189
T,Y,0.48792282
U,Y,0.5343852
U,Q,0.87107736
U,Q,0.9844327
U,Q,0.613531
U,Q,0.9809987
U,Q,0.91662186
U,Y,0.6790552
U,Y,0.9154599
